Date,Open,High,Low,Close,Adj Close,Volume,Log RS,Log N,Adj Close Relative Value
2007-08-01,28.950001,30.1,27.51,28.73,21.183399,1228579500,,,0.99103
2007-09-01,28.5,29.85,28.27,29.459999,21.797785,1117419500,,,1.029
2007-10-01,29.459999,37.0,29.290001,36.810001,27.236132,1772076700,,,1.24949
2007-11-01,36.529999,37.5,32.68,33.599998,24.861013,1830846800,,,0.9128
2007-12-01,33.5,36.720001,32.630001,35.599998,26.427933,1064817100,,,1.06303
2008-01-01,35.790001,35.959999,31.040001,32.599998,24.20085,1950301600,,,0.91573
2008-02-01,31.059999,33.25,27.02,27.200001,20.192127,2324580800,,,0.83436
2008-03-01,27.24,29.59,26.870001,28.379999,21.149969,1452390200,,,1.04744
2008-04-01,28.83,32.099998,27.93,28.52,21.254303,1444720000,,,1.00493
2008-05-01,28.5,30.530001,27.950001,28.32,21.105253,1405170200,,,0.99299
2008-06-01,28.24,29.57,27.110001,27.51,20.577085,1560439100,,,0.97497
2008-07-01,27.27,27.91,24.870001,25.719999,19.238195,1637501300,,,0.93493
2008-08-01,25.92,28.5,25.07,27.290001,20.412525,1206949700,,,1.06104
2008-09-01,27.67,27.76,23.5,26.690001,20.043358,1927538700,,,0.98191
2008-10-01,26.379999,27.469999,20.65,22.33,16.769131,3044579400,,,0.83664
2008-11-01,22.48,23.66,17.5,20.219999,15.184593,1794911800,,,0.90551
2008-12-01,19.879999,21.25,18.469999,19.440001,14.69773,1546943400,,,0.96794
2009-01-01,19.530001,21.0,16.75,17.1,12.92856,1564043400,,,0.87963
2009-02-01,17.030001,19.93,16.1,16.15,12.210309,1456213400,,,0.94444
2009-03-01,15.96,18.879999,14.87,18.370001,13.983977,1625752800,,,1.14526
2009-04-01,18.23,21.200001,18.18,20.26,15.422728,1562400700,,,1.10289
2009-05-01,20.190001,20.940001,19.01,20.889999,15.902304,1101122400,,,1.0311
2009-06-01,21.0,24.34,20.860001,23.77,18.209591,1411144700,,,1.14509
2009-07-01,24.049999,25.719999,22.0,23.52,18.018074,1517459800,,,0.98948
2009-08-01,23.82,25.49,23.030001,24.65,18.883739,993250400,,,1.04804
2009-09-01,24.35,26.25,23.76,25.719999,19.814224,1038979700,,,1.04927
2009-10-01,25.41,29.35,24.43,27.73,21.362694,1523430100,,,1.07815
2009-11-01,27.700001,30.139999,27.41,29.41,22.656939,1018256700,,,1.06058
2009-12-01,29.52,31.5,29.25,30.48,23.585041,920605500,,,1.04096
2010-01-01,30.620001,31.24,27.66,28.18,21.805328,1359650900,,,0.92454
2010-02-01,28.389999,29.030001,27.57,28.67,22.184488,1074643300,,,1.01739
2010-03-01,28.77,30.57,28.24,29.290001,22.770214,1110237200,,,1.0264
2010-04-01,29.35,31.58,28.620001,30.540001,23.74197,1319029500,,,1.04268
2010-05-01,30.67,31.059999,24.559999,25.799999,20.05707,1720130200,,,0.84479
2010-06-01,25.530001,26.93,22.950001,23.01,17.968822,1671811600,,,0.89588
2010-07-01,23.09,26.41,22.73,25.809999,20.15538,1408590600,,,1.12169
2010-08-01,25.99,26.379999,23.32,23.469999,18.328039,1279372100,,,0.90934
2010-09-01,23.67,25.530001,23.540001,24.49,19.226595,1273139500,,,1.04903
2010-10-01,24.77,27.200001,23.780001,26.67,20.938068,1281432800,,,1.08902
2010-11-01,26.879999,28.870001,24.93,25.26,19.83111,1361176300,,,0.94713
2010-12-01,25.57,28.4,25.559999,27.91,22.046198,1033710000,,,1.1117
2011-01-01,28.049999,29.459999,27.42,27.73,21.904013,1361258700,,,0.99355
2011-02-01,27.799999,28.34,26.43,26.58,20.995623,1114368500,,,0.95853
2011-03-01,26.6,26.780001,24.68,25.389999,20.174185,1310885200,,,0.96088
2011-04-01,25.530001,26.870001,24.719999,25.92,20.595301,1313844800,,,1.02087
2011-05-01,25.940001,26.25,24.030001,25.01,19.872248,1364062800,,,0.96489
2011-06-01,24.99,26.0,23.65,26.0,20.794281,1297757600,,,1.0464
2011-07-01,25.93,28.15,25.84,27.4,21.913973,1259328200,,,1.05385
2011-08-01,27.51,27.690001,23.790001,26.6,21.274155,1719339500,,,0.9708
2011-09-01,26.459999,27.5,24.6,24.889999,20.032166,1279920200,,,0.94162
2011-10-01,24.719999,27.5,24.26,26.629999,21.432568,1218142500,,,1.06991
2011-11-01,26.190001,27.200001,24.299999,25.58,20.587503,1046207400,,,0.96057
2011-12-01,25.559999,26.190001,25.16,25.959999,21.050667,1007166600,,,1.0225
2012-01-01,26.549999,29.950001,26.389999,29.530001,23.945547,1354858100,,,1.13752
2012-02-01,29.790001,32.0,29.709999,31.74,25.737597,984332300,,,1.07484
2012-03-01,31.93,32.950001,31.49,32.259998,26.331474,942366500,,,1.02307
2012-04-01,32.220001,32.889999,30.23,32.02,26.13558,940739700,,,0.99256
2012-05-01,32.049999,32.34,28.639999,29.190001,23.825663,1014372600,,,0.91162
2012-06-01,28.76,31.139999,28.32,30.59,25.132219,973131400,,,1.05484
2012-07-01,30.620001,31.049999,28.540001,29.469999,24.21204,846604100,,,0.96339
2012-08-01,29.59,30.959999,28.969999,30.82,25.321178,671748400,,,1.04581
2012-09-01,30.450001,31.610001,29.74,29.76,24.612278,893107700,,,0.972
2012-10-01,29.809999,30.25,27.76,28.540001,23.603304,1105402300,,,0.95901
2012-11-01,28.84,30.200001,26.34,26.620001,22.015423,1310516100,,,0.93273
2012-12-01,26.780001,27.73,26.26,26.709999,22.271368,947310900,,,1.01163
2013-01-01,27.25,28.23,26.280001,27.450001,22.888401,1145054400,,,1.02771
2013-02-01,27.67,28.200001,27.1,27.799999,23.180225,780587000,,,1.01275
2013-03-01,27.719999,28.66,27.52,28.610001,24.053131,844946000,,,1.03766
2013-04-01,28.639999,33.110001,28.110001,33.099998,27.827995,1465757200,,,1.15694
2013-05-01,32.93,35.279999,32.32,34.900002,29.341297,1071860000,,,1.05438
2013-06-01,34.919998,35.779999,32.57,34.540001,29.242258,945155500,,,0.99662
2013-07-01,34.75,36.43,31.02,31.84,26.956392,1111130600,,,0.92183
2013-08-01,32.060001,35.200001,30.84,33.400002,28.277121,1051265000,,,1.049
2013-09-01,31.75,33.75,30.950001,33.279999,28.374048,1242961500,,,1.00343
2013-10-01,33.349998,36.290001,32.799999,35.41,30.190077,965331500,,,1.064
2013-11-01,35.669998,38.290001,35.389999,38.130001,32.50909,800431600,,,1.07681
2013-12-01,38.09,38.98,35.529999,37.41,32.137123,826617700,,,0.98856
2014-01-01,37.349998,37.889999,34.630001,37.84,32.506523,930226200,,,1.01149
2014-02-01,37.740002,38.459999,35.689999,38.310001,32.910275,705304500,,,1.01242
2014-03-01,37.919998,41.5,37.490002,40.990002,35.476585,778425700,,,1.07798
2014-04-01,41.150002,41.66,38.900002,40.400002,34.965942,746112500,,,0.98561
2014-05-01,40.240002,40.970001,38.509998,40.939999,35.433315,574362900,,,1.01337
2014-06-01,40.950001,42.290001,39.860001,41.700001,36.345692,555767300,,,1.02575
2014-07-01,41.860001,45.709999,41.049999,43.16,37.618225,731616500,,,1.03501
2014-08-01,43.209999,45.470001,42.209999,45.43,39.596752,513919700,,,1.05259
2014-09-01,45.43,47.57,44.529999,46.360001,40.659725,860827300,,,1.02684
2014-10-01,46.27,46.970001,42.099998,46.950001,41.177193,853260900,,,1.01273
2014-11-01,46.889999,50.049999,46.73,47.810001,41.931446,523005900,,,1.01832
2014-12-01,47.880001,49.060001,44.900002,46.450001,40.995621,626771200,,,0.97768
2015-01-01,46.66,47.91,40.349998,40.400002,35.656033,918966800,,,0.86975
2015-02-01,40.59,44.299999,40.23,43.849998,38.700905,656509700,,,1.0854
2015-03-01,43.669998,44.189999,40.540001,40.66,36.140873,824335300,,,0.93385
2015-04-01,40.599998,49.540001,40.119999,48.639999,43.233948,874535300,,,1.19626
2015-05-01,48.580002,48.91,46.02,46.860001,41.651783,633072800,,,0.9634
2015-06-01,47.060001,47.77,43.939999,44.150002,39.498024,664853400,,,0.94829
2015-07-01,44.459999,47.400002,43.32,46.700001,41.779331,725458100,,,1.05776
2015-08-01,46.98,48.41,39.720001,43.52,38.934406,776480300,,,0.93191
2015-09-01,42.169998,45.0,41.66,44.259998,39.857552,673079900,,,1.02371
2015-10-01,44.75,54.369999,43.75,52.639999,47.404015,856716800,,,1.18934
2015-11-01,52.849998,54.98,52.529999,54.349998,48.943909,662626600,,,1.03248
2015-12-01,54.41,56.849998,53.68,55.48,50.298271,792820900,,,1.02767
2016-01-01,54.32,55.389999,49.099998,55.09,49.944698,927914700,,,0.99297
2016-02-01,54.880001,55.09,48.189999,50.880001,46.127899,814770900,,,0.92358
2016-03-01,50.970001,55.639999,50.580002,55.23,50.431129,641110900,,,1.09329
2016-04-01,55.049999,56.77,49.349998,49.869999,45.536839,699025700,,,0.90295
2016-05-01,50.0,53.0,49.459999,53.0,48.394894,530704800,,,1.06276
2016-06-01,52.439999,52.950001,48.040001,51.169998,47.05069,823627000,,,0.97222
2016-07-01,51.130001,57.290001,50.389999,56.68,52.117142,647587800,,,1.10768
2016-08-01,56.599998,58.700001,56.139999,57.459999,52.834343,467078900,,,1.01376
2016-09-01,57.009998,58.189999,55.610001,57.599998,53.293179,526427800,,,1.00868
2016-10-01,57.41,61.369999,56.32,59.919998,55.439709,614841800,,,1.04028
2016-11-01,59.970001,61.41,57.279999,60.259998,55.754284,613056800,,,1.00567
2016-12-01,60.110001,64.099998,58.799999,62.139999,57.882118,513579700,,,1.03816
2017-01-01,62.790001,65.910004,61.950001,64.650002,60.220131,493453500,,,1.04039
2017-02-01,64.360001,65.239998,62.75,63.98,59.596043,440744000,,,0.98964
2017-03-01,64.129997,66.190002,63.619999,65.860001,61.719139,489169700,,,1.03562
2017-04-01,65.809998,69.139999,64.849998,68.459999,64.155663,433191200,,,1.03948
2017-05-01,68.68,70.739998,67.139999,69.839996,65.448891,517218500,,,1.02016
2017-06-01,70.239998,72.889999,68.089996,68.93,64.966377,629716800,,,0.99263
2017-07-01,69.330002,74.419998,68.019997,72.699997,68.519608,469851200,,,1.05469
2017-08-01,73.099998,74.959999,71.279999,74.769997,70.470558,444070500,,,1.02847
2017-09-01,74.709999,75.970001,72.919998,74.489998,70.580711,375983900,,,1.00156
2017-10-01,74.709999,86.199997,73.709999,83.18,78.814659,449950000,,,1.11666
2017-11-01,83.68,85.059998,82.239998,84.169998,79.752693,421926000,,,1.0119
2017-12-01,83.599998,87.5,80.699997,85.540001,81.45784,466203300,,,1.02138
2018-01-01,86.129997,95.449997,85.5,95.010002,90.475929,574258400,,,1.11071
2018-02-01,94.790001,96.07,83.830002,93.769997,89.295082,725663300,,,0.98695
2018-03-01,93.989998,97.239998,87.080002,91.269997,87.322678,750754800,,,0.97791
2018-04-01,90.470001,97.900002,87.510002,93.519997,89.47538,668130700,,,1.02465
2018-05-01,93.209999,99.989998,92.449997,98.839996,94.565285,509417900,,,1.05689
2018-06-01,99.279999,102.690002,97.260002,98.610001,94.754173,602585200,,,1.002
2018-07-01,98.099998,111.150002,98.0,106.080002,101.932083,569352300,,,1.07575
2018-08-01,106.029999,112.779999,104.839996,112.330002,107.937691,456628100,,,1.05892
2018-09-01,110.849998,115.290001,107.230003,114.370003,110.320847,480255500,,,1.02208
2018-10-01,114.75,116.18,100.110001,106.809998,103.028488,927548000,,,0.9339
2018-11-01,107.050003,112.239998,99.349998,110.889999,106.964027,720228600,,,1.0382
2018-12-01,113.0,113.419998,93.959999,101.57,98.397255,944314600,,,0.91991
2019-01-01,99.550003,107.900002,97.199997,104.43,101.167923,714212800,,,1.02816
2019-02-01,103.779999,113.239998,102.349998,112.029999,108.530518,469095900,,,1.07278
2019-03-01,112.889999,120.82,108.800003,117.940002,114.743866,589095800,,,1.05725
2019-04-01,118.949997,131.369995,118.099998,130.600006,127.060783,433157700,,,1.10734
2019-05-01,130.529999,130.649994,123.040001,123.68,120.328316,547218800,,,0.94701
2019-06-01,123.849998,138.399994,119.010002,133.960007,130.812164,508324300,,,1.08713
2019-07-01,136.630005,141.679993,134.669998,136.270004,133.067886,484079900,,,1.01724
2019-08-01,137.0,140.940002,130.779999,137.860001,134.620514,584482000,,,1.01167
2019-09-01,136.610001,142.369995,134.509995,139.029999,136.215118,472544800,,,1.01185
2019-10-01,139.660004,145.669998,133.220001,143.369995,140.467239,549523400,,,1.03122
2019-11-01,144.259995,152.5,142.970001,151.380005,148.315079,392371800,,,1.05587
2019-12-01,151.809998,159.550003,146.649994,157.699997,155.032837,450303300,,,1.04529
